"observation_id","person_id","partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","day_of_year","phenophase_status","intensity_category_id","intensity_value","obsdate","yr","php"
36268631,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,296,1,58,"50-74%",2023-10-23,2023,"ripe fruit"
35164139,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,303,1,58,"95% or more",2023-10-30,2023,"ripe fruit"
35233538,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,310,1,58,"95% or more",2023-11-06,2023,"ripe fruit"
35326573,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,317,1,58,"75-94%",2023-11-13,2023,"ripe fruit"
36268903,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,324,1,58,"95% or more",2023-11-20,2023,"ripe fruit"
36269033,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,331,1,58,"95% or more",2023-11-27,2023,"ripe fruit"
35492369,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,338,0,58,NA,2023-12-04,2023,"ripe fruit"
35587931,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,352,0,58,NA,2023-12-18,2023,"ripe fruit"
36268307,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,275,0,49,NA,2023-10-02,2023,"flower"
36268466,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,282,0,49,NA,2023-10-09,2023,"flower"
34982662,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,289,0,49,NA,2023-10-16,2023,"flower"
36268628,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,296,0,49,NA,2023-10-23,2023,"flower"
35164136,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,303,0,49,NA,2023-10-30,2023,"flower"
35233535,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,310,0,49,NA,2023-11-06,2023,"flower"
35326570,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,317,0,49,NA,2023-11-13,2023,"flower"
36268900,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,324,0,49,NA,2023-11-20,2023,"flower"
36269030,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,331,0,49,NA,2023-11-27,2023,"flower"
35492366,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,338,0,49,NA,2023-12-04,2023,"flower"
35587928,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,500,352,0,49,NA,2023-12-18,2023,"flower"
36268308,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,275,0,50,NA,2023-10-02,2023,"open flower"
36268467,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,282,0,50,NA,2023-10-09,2023,"open flower"
34982663,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,289,0,50,NA,2023-10-16,2023,"open flower"
36268629,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,296,0,50,NA,2023-10-23,2023,"open flower"
35164137,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,303,0,50,NA,2023-10-30,2023,"open flower"
35233536,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,310,0,50,NA,2023-11-06,2023,"open flower"
35326571,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,317,0,50,NA,2023-11-13,2023,"open flower"
36268901,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,324,0,50,NA,2023-11-20,2023,"open flower"
36269031,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,331,0,50,NA,2023-11-27,2023,"open flower"
35492367,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,338,0,50,NA,2023-12-04,2023,"open flower"
35587929,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,501,352,0,50,NA,2023-12-18,2023,"open flower"
36268309,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,275,1,57,"11 to 100",2023-10-02,2023,"fruit"
36268468,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,282,1,57,"11 to 100",2023-10-09,2023,"fruit"
34982664,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,289,1,57,"11 to 100",2023-10-16,2023,"fruit"
36268630,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,296,1,57,"11 to 100",2023-10-23,2023,"fruit"
35164138,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,303,1,57,"11 to 100",2023-10-30,2023,"fruit"
35233537,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,310,1,57,"3 to 10",2023-11-06,2023,"fruit"
35326572,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,317,1,57,"3 to 10",2023-11-13,2023,"fruit"
36268902,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,324,1,57,"3 to 10",2023-11-20,2023,"fruit"
36269032,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,331,1,57,"Less than 3",2023-11-27,2023,"fruit"
35492368,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,338,0,57,NA,2023-12-04,2023,"fruit"
35587930,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,352,0,57,NA,2023-12-18,2023,"fruit"
35265814,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,274,0,58,NA,2023-10-01,2023,"ripe fruit"
35090121,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,282,0,58,NA,2023-10-09,2023,"ripe fruit"
35090347,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,289,0,58,NA,2023-10-16,2023,"ripe fruit"
35266010,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,295,0,58,NA,2023-10-22,2023,"ripe fruit"
35266207,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,302,0,58,NA,2023-10-29,2023,"ripe fruit"
35580300,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,310,0,58,NA,2023-11-06,2023,"ripe fruit"
35671883,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,318,0,58,NA,2023-11-14,2023,"ripe fruit"
35649513,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,324,0,58,NA,2023-11-20,2023,"ripe fruit"
35649710,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,331,0,58,NA,2023-11-27,2023,"ripe fruit"
35580496,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,338,0,58,NA,2023-12-04,2023,"ripe fruit"
35580684,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,345,0,58,NA,2023-12-11,2023,"ripe fruit"
35649907,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,352,0,58,NA,2023-12-18,2023,"ripe fruit"
35828430,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,360,0,58,NA,2023-12-26,2023,"ripe fruit"
35265811,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,274,0,49,NA,2023-10-01,2023,"flower"
35090118,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,282,0,49,NA,2023-10-09,2023,"flower"
35090344,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,289,0,49,NA,2023-10-16,2023,"flower"
35266007,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,295,0,49,NA,2023-10-22,2023,"flower"
35266204,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,302,0,49,NA,2023-10-29,2023,"flower"
35580297,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,310,0,49,NA,2023-11-06,2023,"flower"
35671880,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,318,0,49,NA,2023-11-14,2023,"flower"
35649510,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,324,0,49,NA,2023-11-20,2023,"flower"
35649707,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,331,0,49,NA,2023-11-27,2023,"flower"
35580493,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,338,0,49,NA,2023-12-04,2023,"flower"
35580681,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,345,0,49,NA,2023-12-11,2023,"flower"
35649904,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,352,0,49,NA,2023-12-18,2023,"flower"
35828427,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,360,0,49,NA,2023-12-26,2023,"flower"
35265812,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,274,0,50,NA,2023-10-01,2023,"open flower"
35090119,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,282,0,50,NA,2023-10-09,2023,"open flower"
35090345,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,289,0,50,NA,2023-10-16,2023,"open flower"
35266008,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,295,0,50,NA,2023-10-22,2023,"open flower"
35266205,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,302,0,50,NA,2023-10-29,2023,"open flower"
35580298,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,310,0,50,NA,2023-11-06,2023,"open flower"
35671881,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,318,0,50,NA,2023-11-14,2023,"open flower"
35649511,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,324,0,50,NA,2023-11-20,2023,"open flower"
35649708,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,331,0,50,NA,2023-11-27,2023,"open flower"
35580494,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,338,0,50,NA,2023-12-04,2023,"open flower"
35580682,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,345,0,50,NA,2023-12-11,2023,"open flower"
35649905,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,352,0,50,NA,2023-12-18,2023,"open flower"
35828428,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,360,0,50,NA,2023-12-26,2023,"open flower"
35265813,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,274,0,57,NA,2023-10-01,2023,"fruit"
35090120,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,282,0,57,NA,2023-10-09,2023,"fruit"
35090346,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,289,0,57,NA,2023-10-16,2023,"fruit"
35266009,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,295,0,57,NA,2023-10-22,2023,"fruit"
35266206,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,302,0,57,NA,2023-10-29,2023,"fruit"
35580299,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,310,0,57,NA,2023-11-06,2023,"fruit"
35671882,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,318,0,57,NA,2023-11-14,2023,"fruit"
35649512,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,324,0,57,NA,2023-11-20,2023,"fruit"
35649709,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,331,0,57,NA,2023-11-27,2023,"fruit"
35580495,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,338,0,57,NA,2023-12-04,2023,"fruit"
35580683,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,345,0,57,NA,2023-12-11,2023,"fruit"
35649906,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,352,0,57,NA,2023-12-18,2023,"fruit"
35828429,50530,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,360,0,57,NA,2023-12-26,2023,"fruit"
36268265,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,275,1,58,"50-74%",2023-10-02,2023,"ripe fruit"
36268424,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,282,1,58,"50-74%",2023-10-09,2023,"ripe fruit"
34982621,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,289,1,58,"5-24%",2023-10-16,2023,"ripe fruit"
36268587,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,296,1,58,"95% or more",2023-10-23,2023,"ripe fruit"
36268741,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,303,1,58,"95% or more",2023-10-30,2023,"ripe fruit"
35164097,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,303,1,58,"95% or more",2023-10-30,2023,"ripe fruit"
35233493,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,310,1,58,"95% or more",2023-11-06,2023,"ripe fruit"
35326528,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,317,1,58,"95% or more",2023-11-13,2023,"ripe fruit"
36268812,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,324,1,58,"95% or more",2023-11-20,2023,"ripe fruit"
36269124,59593,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,331,1,58,"95% or more",2023-11-27,2023,"ripe fruit"
35492324,70444,"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",196689,390,338,0,58,NA,2023-12-04,2023,"ripe fruit"
